t_minus_t0_M,FastEMRIWaveforms_delta_h20_real_over_nu,FastEMRIWaveforms_delta_h20_imag_over_nu,effective_0PN_delta_h20_real_over_nu,effective_0PN_delta_h20_imag_over_nu,FastEMRIWaveforms_delta_h30_real_over_nu,FastEMRIWaveforms_delta_h30_imag_over_nu,effective_0PN_delta_h30_real_over_nu,effective_0PN_delta_h30_imag_over_nu
25999794204.10431,0.00032094338679055956,-2.2080604428304036e-22,0.0003230628266711425,0.0,-1.1907562003776355e-32,2.8722882673989536e-13,0.0,2.9454888855578544e-13
26575771159.376293,0.00032871966513570405,-2.0897257607510416e-22,0.00033088815113564463,0.0,-1.1529449100234624e-32,2.944992043276824e-13,0.0,3.020023334396328e-13
27149841207.04458,0.00033650229783365577,-1.9653633123433e-22,0.00033871974071247234,0.0,-1.1141686410926268e-32,3.0179045166482374e-13,0.0,3.0947711495396064e-13
27722010660.375435,0.0003442912897512394,-1.835229320499101e-22,0.00034655759967408713,0.0,-1.0751781051127588e-32,3.091026013015202e-13,0.0,3.169732931115078e-13
28292285811.736065,0.00035208664542297796,-1.699586256542368e-22,0.00035440173229278355,0.0,-1.0367240136113221e-32,3.1643568578800043e-13,0.0,3.244909280872335e-13
28860672932.658882,0.00035988836905325046,-1.5587027415209654e-22,0.0003622521428405956,0.0,-9.995570781159463e-33,3.2378973767446526e-13,0.0,3.320300802186488e-13
29427178273.91528,0.0003676964645185724,-1.4128534483561924e-22,0.00037010883558935326,0.0,-9.644280101540996e-33,3.3116478951114306e-13,0.0,3.395908100062738e-13
29991808065.579636,0.00037551093536973746,-1.2623190048485438e-22,0.00037797181481060744,0.0,-9.320875212534036e-33,3.38560873848234e-13,0.0,3.4717317811397987e-13
30554568517.102596,0.0003833317848340803,-1.1073858975292444e-22,0.00038584108477566543,0.0,-9.032863229413374e-33,3.45978023235969e-13,0.0,3.547772453694469e-13
31115465817.37515,0.0003911590158176064,-9.483463763565263e-23,0.0003937166497555327,0.0,-8.787751267454855e-33,3.53416270224554e-13,0.0,3.6240307276450735e-13
31674506134.798447,0.0003989926309071958,-7.854983602470176e-23,0.00040159851402091305,0.0,-8.59304644193414e-33,3.6087564736419583e-13,0.0,3.7005072145557645e-13
32231695617.35359,0.00040683263237280054,-6.191453434379753e-23,0.00040948668184222437,0.0,-8.456255868126296e-33,3.683561872051255e-13,0.0,3.7772025276407165e-13
32787040392.664875,0.0004146790221695452,-4.495963026766921e-23,0.0004173811574895193,0.0,-8.384886661307079e-33,3.7585792229754186e-13,0.0,3.854117281767611e-13
33340546568.07207,0.0004225318021829369,-2.771564552405075e-23,0.0004252819452325354,0.0,-8.384945278028244e-33,3.833809993658535e-13,0.0,3.9312520934622803e-13
33892220230.69274,0.0004303909781896913,-1.0197894437733959e-23,0.00043318904934062246,0.0,-8.450728729258497e-33,3.9092608584721074e-13,0.0,4.008607580912165e-13
34442067447.494026,0.0004382565595739656,7.592097755202204e-24,0.00044110247408278363,0.0,-8.576469550582233e-33,3.9849329587247733e-13,0.0,4.0861843639709313e-13
34990094265.35453,0.00044612855541783305,2.565172470074786e-23,0.0004490222237275918,0.0,-8.757232503011117e-33,4.060826425786918e-13,0.0,4.1639830641618707e-13
35536306711.13565,0.00045400697430088093,4.397654867913539e-23,0.00045694830254325053,0.0,-8.98808234755747e-33,4.13694139102927e-13,0.0,4.242004304682688e-13
36080710791.74366,0.00046189182430433386,6.256032498716391e-23,0.00046488071479751223,0.0,-9.264083845233052e-33,4.213277985822311e-13,0.0,4.3202487104089114e-13
36623312494.19749,0.00046978311301523827,8.139502611860835e-23,0.00047281946475768446,0.0,-9.580301757049433e-33,4.289836341536509e-13,0.0,4.3987169078982007e-13
37164117785.69644,0.00047768084753062367,1.0047086574386857e-22,0.00048076455669064617,0.0,-9.931800844019216e-33,4.3666165895425903e-13,0.0,4.4774095253947534e-13
37703132613.681694,0.00048558503446155364,1.197763224899714e-22,0.0004887159948627691,0.0,-1.0313645867153593e-32,4.4436188612109524e-13,0.0,4.556327192832736e-13
38240362905.90627,0.0004934956799372789,1.3929816352276324e-22,0.0004966737835399674,0.0,-1.0720901587465305e-32,4.5208432879123174e-13,0.0,4.635470541841062e-13
38775814570.49569,0.0005014127896092336,1.590214679319787e-22,0.0005046379269876175,0.0,-1.1148632765965427e-32,4.598290001017077e-13,0.0,4.714840205746844e-13
39309493496.01757,0.0005093363686551418,1.7892964992115263e-22,0.0005126084294706064,0.0,-1.1591904163666797e-32,4.675959131895959e-13,0.0,4.794436819580123e-13
39841405551.542206,0.0005172664217829704,1.9900448180301814e-22,0.0005205852952532533,0.0,-1.2045780541580899e-32,4.753850811919436e-13,0.0,4.874261020077413e-13
40371556586.70911,0.0005252029532349507,2.1922611680223574e-22,0.000528568528599328,0.0,-1.250532666071916e-32,4.831965172457986e-13,0.0,4.954313445686118e-13
40899952431.79271,0.0005331459667915671,2.3957311166649467e-22,0.000536558133772046,0.0,-1.2965607282094501e-32,4.910302344882338e-13,0.0,5.034594736568803e-13
41426598897.76283,0.0005410954657754453,2.600224490870833e-22,0.0005445541150340042,0.0,-1.3421687166717874e-32,4.988862460562878e-13,0.0,5.115105534606862e-13
41951501776.35284,0.0005490514530553393,2.8054955993070644e-22,0.000552556476647227,0.0,-1.3868631075602183e-32,5.067645650870337e-13,0.0,5.195846483405232e-13
42474666840.11905,0.0005570139310499636,3.0112834528317174e-22,0.0005605652228730806,0.0,-1.430150376975841e-32,5.146652047175095e-13,0.0,5.276818228295921e-13
42996099842.50857,0.0005649829017319349,3.217311983068697e-22,0.0005685803579723229,0.0,-1.4715370010199413e-32,5.225881780847901e-13,0.0,5.358021416342797e-13
43515806517.918106,0.0005729583666315559,3.423290259126168e-22,0.0005766018862050254,0.0,-1.5105294557936243e-32,5.30533498325913e-13,0.0,5.439456696345141e-13
44033792581.76155,0.0005809403268407138,3.628912702477966e-22,0.0005846298118306172,0.0,-1.546634217398167e-32,5.385011785779512e-13,0.0,5.521124718842405e-13
44550063730.5289,0.000588928784669967,3.8326816745933086e-22,0.0005926641391078069,0.0,-1.582573491979931e-32,5.464917541098004e-13,0.0,5.603026136117812e-13
45064625641.850555,0.0005969237484074629,4.028761269896731e-22,0.0006007048722946005,0.0,-1.621336568982081e-32,5.54505801944918e-13,0.0,5.685161602202873e-13
45577483974.561485,0.0006049252276722985,4.2107230891264837e-22,0.0006087520156482986,0.0,-1.6624442299884416e-32,5.625433350783353e-13,0.0,5.767531772881723e-13
46088644368.75947,0.0006129332315627624,4.372932203549634e-22,0.0006168055734254247,0.0,-1.7054159708464083e-32,5.706043662961284e-13,0.0,5.850137305694766e-13
46598112445.871704,0.0006209477686604527,4.510537301630144e-22,0.0006248655498817731,0.0,-1.7497712874035567e-32,5.786889083844095e-13,0.0,5.932978859943553e-13
47105893808.71205,0.0006289688470345423,4.619460684240489e-22,0.0006329319492723337,0.0,-1.7950296755072752e-32,5.867969741292535e-13,0.0,6.016057096694348e-13
47611994041.54718,0.0006369964742461636,4.696388341653167e-22,0.0006410047758513192,0.0,-1.8407106310051444e-32,5.949285763167737e-13,0.0,6.099372678782926e-13
48116418710.15405,0.000645030657352634,4.738760111769223e-22,0.0006490840338721178,0.0,-1.8863336497445986e-32,6.030837277330533e-13,0.0,6.182926270818319e-13
48619173361.88283,0.000653071402911744,4.744759919052431e-22,0.0006571697275872732,0.0,-1.9314182275730742e-32,6.112624411641783e-13,0.0,6.266718539187192e-13
49120263525.71951,0.0006611187169860205,4.713306093635119e-22,0.0006652618612485101,0.0,-1.9754838603381496e-32,6.194647293962602e-13,0.0,6.350750152058429e-13
49619694712.342896,0.0006691726051468772,4.644041770067731e-22,0.0006733604391066505,0.0,-2.018050043887215e-32,6.276906052153752e-13,0.0,6.435021779386687e-13
50117472414.1895,0.0006772330724788705,4.537325365185849e-22,0.0006814654654116625,0.0,-2.058636274067845e-32,6.359400814076337e-13,0.0,6.519534092917396e-13
50613602105.50975,0.0006853001235837933,4.39422113457314e-22,0.0006895769444125759,0.0,-2.0967620467274362e-32,6.442131707591136e-13,0.0,6.604287766190302e-13
51108089242.43236,0.0006933737625848804,4.216489807098236e-22,0.00069769488035753,0.0,-2.1319468577135533e-32,6.525098860559246e-13,0.0,6.689283474544402e-13
51600939263.02018,0.0007014539931308536,4.006579297012419e-22,0.0007058192774936926,0.0,-2.1637102028736057e-32,6.608302400841441e-13,0.0,6.774521895121576e-13
52092157587.33415,0.000709540818400077,3.7676154930897023e-22,0.000713950140067302,0.0,-2.1915715780551442e-32,6.691742456298831e-13,0.0,6.860003706871509e-13
52581749617.48919,0.0007176342411045612,3.503393124304236e-22,0.0007220874723235952,0.0,-2.2150504791056158e-32,6.77541915479227e-13,0.0,6.945729590555353e-13
53069720737.71532,0.00072573426349403,3.2183667015322156e-22,0.0007302312785068107,0.0,-2.2336664018724862e-32,6.859332624182602e-13,0.0,7.031700228750318e-13
53556076314.41833,0.0007338408873599607,2.917641534775242e-22,0.0007383815628601976,0.0,-2.2469388422032793e-32,6.943482992330946e-13,0.0,7.117916305854225e-13
54040821696.23516,0.000741954114039516,2.606964825406743e-22,0.0007465383296259348,0.0,-2.2543872959454492e-32,7.027870387098066e-13,0.0,7.204378508089127e-13
54523962214.09696,0.000750073944508761,2.2926645968306865e-22,0.0007547015830451869,0.0,-2.2547895938727206e-32,7.112495546951332e-13,0.0,7.29108752350647e-13
55005503181.283455,0.0007582003830109465,1.9794494238335966e-22,0.0007628713273580062,0.0,-2.2381972566447366e-32,7.197367000015661e-13,0.0,7.378044041990515e-13
55485449893.48555,0.0007663334391159299,1.6687944051690864e-22,0.0007710475668033904,0.0,-2.2031994039148266e-32,7.282487556032038e-13,0.0,7.465248755263505e-13
55963807628.85952,0.00077447312245332,1.3617741740229563e-22,0.0007792303056191923,0.0,-2.151826183098806e-32,7.367857350080586e-13,0.0,7.552702356889248e-13
56440581648.08904,0.0007826194421238222,1.0593984689347484e-22,0.0007874195480421754,0.0,-2.0861077416123064e-32,7.453476517241795e-13,0.0,7.640405542278155e-13
56915777194.43959,0.0007907724067036174,7.626129221879317e-23,0.0007956152983079174,0.0,-2.0080742268711197e-32,7.539345192595899e-13,0.0,7.728359008690933e-13
57389399493.81752,0.0007989320242487923,4.7229984186795595e-23,0.0008038175606508339,0.0,-1.9197557862910888e-32,7.625463511223104e-13,0.0,7.816563455243236e-13
57861453754.829155,0.0008070983022997509,1.8927898763248734e-23,0.0008120263393041812,0.0,-1.8231825672877658e-32,7.711831608203904e-13,0.0,7.905019582910299e-13
58331945168.834435,0.0008152712478855072,-8.56916597619309e-24,0.0008202416384999727,0.0,-1.7203847172770988e-32,7.798449618618437e-13,0.0,7.993728094530655e-13
58800878910.00812,0.0008234508675280878,-3.5191513514385267e-23,0.000828463462469024,0.0,-1.613392383674608e-32,7.885317677547177e-13,0.0,8.082689694811184e-13
59268260135.3926,0.0008316371672467656,-6.087547317714496e-23,0.0008366918154408763,0.0,-1.5042357138962633e-32,7.972435920070269e-13,0.0,8.171905090330802e-13
59734093984.958755,0.0008398301525624116,-8.556332503068788e-23,0.0008449267016438359,0.0,-1.394944855357572e-32,8.059804481268201e-13,0.0,8.261374989545619e-13
60198385581.65876,0.0008480298285016842,-1.0920322538712497e-22,0.0008531681253048973,0.0,-1.2875499554743954e-32,8.14742349622119e-13,0.0,8.35110010279258e-13
60661140031.484116,0.0008562361996012883,-1.3174913291477853e-22,0.0008614160906497518,0.0,-1.1840811616625846e-32,8.235293100009441e-13,0.0,8.44108114229422e-13
61122362423.52323,0.0008644492699122035,-1.5316073534901655e-22,0.0008696706019027864,0.0,-1.0865686213376609e-32,8.323413427713473e-13,0.0,8.531318822163281e-13
61582057830.01387,0.0008726690430038008,-1.7340337679946989e-22,0.000877931663287007,0.0,-9.97042481915572e-33,8.411784614413411e-13,0.0,8.621813858406504e-13
62040231306.40296,0.0008808955219680693,-1.9244798565030137e-22,0.0008861992790240943,0.0,-9.175328908118686e-33,8.500406795189724e-13,0.0,8.712566968929815e-13
62496887891.39817,0.0008891287094236725,-2.1027100304891063e-22,0.0008944734533342982,0.0,-8.500699954424606e-33,8.589280105122549e-13,0.0,8.803578873541906e-13
62952032607.02735,0.0008973686075201261,-2.268543119799154e-22,0.0009027541904365003,0.0,-7.966839432229454e-33,8.678404679292395e-13,0.0,8.894850293959492e-13
63405670458.689766,0.0009056152179418056,-2.421851669198889e-22,0.0009110414945481236,0.0,-7.59404881569177e-33,8.767780652779373e-13,0.0,8.986381953810994e-13
63857806435.21509,0.0009138685419120744,-2.5625612406965053e-22,0.0009193353698851711,0.0,-7.402629578968175e-33,8.857408160663983e-13,0.0,9.078174578641629e-13
64308445508.91477,0.0009221285805337077,-2.690486234428054e-22,0.0009276358206621538,0.0,-7.381711078966486e-33,8.947289187261524e-13,0.0,9.170228895917335e-13
64757592635.63837,0.0009303953396745184,-2.803033170008717e-22,0.0009359428510920917,0.0,-7.386167995031794e-33,9.037433201894795e-13,0.0,9.262545635029387e-13
65205252754.82929,0.0009386688293691799,-2.895791332004887e-22,0.0009442564653865219,0.0,-7.394730162233711e-33,9.12784164164708e-13,0.0,9.355125527299218e-13
65651430789.57586,0.000946949059318068,-2.964841887571272e-22,0.0009525766677554122,0.0,-7.40723292700097e-33,9.218514649853827e-13,0.0,9.44796930598215e-13
66096131646.66923,0.0009552360386844564,-3.0068540323232867e-22,0.0009609034624072161,0.0,-7.423511635762349e-33,9.309452369850854e-13,0.0,9.541077706272714e-13
66539360216.65362,0.0009635297760989496,-3.019077463692906e-22,0.0009692368535487763,0.0,-7.443401634946566e-33,9.400654944973602e-13,0.0,9.634451465308248e-13
66981121373.88382,0.0009718302796640323,-2.9993349158593717e-22,0.000977576845385378,0.0,-7.466738270982415e-33,9.49212251855789e-13,0.0,9.72809132217426e-13
67421419976.57548,0.0009801375569584605,-2.9460147558480463e-22,0.0009859234421206585,0.0,-7.49335689029863e-33,9.583855233939258e-13,0.0,9.82199801790813e-13
67860260866.86001,0.000988451615041713,-2.8580636403952994e-22,0.0009942766479566203,0.0,-7.523092839323927e-33,9.675853234453236e-13,0.0,9.916172295503969e-13
68297648870.83922,0.0009967724604584185,-2.734979233177789e-22,0.001002636467093636,0.0,-7.55578146448712e-33,9.76811666343565e-13,0.0,1.0010614899917425e-12
68733588798.63503,0.0010051000992426667,-2.5768029820096567e-22,0.0010110029037303553,0.0,-7.591258112216896e-33,9.860645664221946e-13,0.0,1.0105326578069412e-12
69168085444.44626,0.0010134345369224268,-2.384112955608567e-22,0.001019375962063768,0.0,-7.629358128942079e-33,9.953440380147933e-13,0.0,1.0200308078851526e-12
69601143586.5975,0.0010217757785238,-2.1580167395411267e-22,0.0010277556462891,0.0,-7.66991686109134e-33,1.0046500954549049e-12,0.0,1.0295560153129664e-12
70032767987.59546,0.0010301238285753867,-1.9001443909507982e-22,0.0010361419605998665,0.0,-7.712769655093518e-33,1.013982753076113e-12,0.0,1.0391083553749442e-12
70462963394.17755,0.001038478691112483,-1.6126414516857149e-22,0.00104453490918778,0.0,-7.757751857377272e-33,1.0233420252119601e-12,0.0,1.048687903553979e-12
70891734537.36789,0.0010468403696814034,-1.2981620194316783e-22,0.001052934496242799,0.0,-7.804698814371452e-33,1.0327279261960303e-12,0.0,1.0582947355318484e-12
71319086132.526,0.001055208867343633,-9.598618764742262e-23,0.0010613407259530414,0.0,-7.853445872504763e-33,1.0421404703618758e-12,0.0,1.0679289271895799e-12
71745022879.40007,0.0010635841866800523,-6.013916756999623e-23,0.0010697536025047894,0.0,-7.903828378205899e-33,1.0515796720430487e-12,0.0,1.0775905546079433e-12
72169549462.1801,0.0010719663297951334,-2.2689018345937668e-23,0.0010781731300824968,0.0,-7.955681677903722e-33,1.0610455455731344e-12,0.0,1.0872796940679397e-12
72592670549.54617,0.0010803552983210244,1.5902242108229557e-23,0.0010865993128687044,0.0,-8.008841118026872e-33,1.0705381052856733e-12,0.0,1.0969964220511841e-12
73014390794.72327,0.0010887510934217365,5.512511904919412e-23,0.0010950321550440838,0.0,-8.063142045004214e-33,1.0800573655142506e-12,0.0,1.1067408152404397e-12
73434714835.52914,0.0010971537163360359,9.441655369906495e-23,0.0011034716607873436,0.0,-8.121807281203355e-33,1.0896036155012304e-12,0.0,1.1165129505199944e-12
73853647294.42863,0.001105563173739142,1.3311574421373205e-22,0.0011119178342752856,0.0,-8.196205852154188e-33,1.099177841854966e-12,0.0,1.1263129049762072e-12
74271192778.58112,0.0011139794759062723,1.7056177084780075e-22,0.0011203706796827065,0.0,-8.286259846503244e-33,1.1087801448851294e-12,0.0,1.1361407558978758e-12
74687355879.89458,0.0011224026326772732,2.0616933592051592e-22,0.001128830201182436,0.0,-8.390821648800992e-33,1.1184105398081796e-12,0.0,1.1459965807767778e-12
75102141175.07312,0.001130832653345885,2.3942961973164564e-22,0.0011372964029452736,0.0,-8.508743643597618e-33,1.1280690418405484e-12,0.0,1.1558804573080684e-12
75515553225.66861,0.0011392695466643495,2.699093064378549e-22,0.0011457692891399713,0.0,-8.638878215443251e-33,1.1377556661986619e-12,0.0,1.1657924633907586e-12
75927596578.1321,0.0011477133208479897,2.9724961788478267e-22,0.0011542488639332458,0.0,-8.780077748888446e-33,1.1474704280989825e-12,0.0,1.175732677128214e-12
76338275763.86081,0.0011561639835796747,3.211653553422223e-22,0.001162735131489697,0.0,-8.931194628483177e-33,1.1572133427579277e-12,0.0,1.185701176828541e-12
76747595299.25148,0.001164621542014392,3.4144394909114315e-22,0.0011712280959718447,0.0,-9.091081238778041e-33,1.1669844253919597e-12,0.0,1.195698041005132e-12
77155559685.74641,0.0011730860027836458,3.5794451580994706e-22,0.0011797277615400459,0.0,-9.258589964322976e-33,1.176783691217494e-12,0.0,1.2057233483770431e-12
77562173409.88666,0.0011815573719999813,3.7059692370935114e-22,0.0011882341323525333,0.0,-9.432573189668615e-33,1.186611155450993e-12,0.0,1.2157771778695456e-12
77967440943.35815,0.0011900356552613388,3.794008653640786e-22,0.001196747212565332,0.0,-9.611883299365057e-33,1.1964668333088853e-12,0.0,1.2258596086145056e-12
78371366743.04234,0.0011985208576554762,3.8442493819104526e-22,0.0012052670063322664,0.0,-9.795372677962376e-33,1.206350740007601e-12,0.0,1.2359707199508888e-12
78773955251.06633,0.001207012983764364,3.8580573252322555e-22,0.0012137935178049564,0.0,-9.981893710011244e-33,1.2162628907635997e-12,0.0,1.2461105914252533e-12
79175210894.84877,0.0012155120376684642,3.8374692722900277e-22,0.001222326751132736,0.0,-1.0170298780061536e-32,1.2262033007932998e-12,0.0,1.256279302792139e-12
79575138087.15213,0.0012240180229511225,3.785183928271145e-22,0.0012308667104626988,0.0,-1.0359440272663933e-32,1.2361719853131606e-12,0.0,1.2664769340146223e-12
79973741226.12755,0.0012325309427027808,3.704553020474961e-22,0.001239413399939602,0.0,-1.0548170572368306e-32,1.2461689595396037e-12,0.0,1.276703565264692e-12
80371024695.36685,0.001241050799525322,3.5995724778857715e-22,0.0012479668237059096,0.0,-1.0735342063725334e-32,1.2561942386890878e-12,0.0,1.2869592769237987e-12
80766992863.9472,0.0012495775955362334,3.4748736842211837e-22,0.0012565269859017103,0.0,-1.0919807131284892e-32,1.2662478379780304e-12,0.0,1.2972441495832504e-12
81161650086.48259,0.0012581113323728928,3.335714803965179e-22,0.0012650938906647424,0.0,-1.1100418159597654e-32,1.276329772622894e-12,0.0,1.3075582640447436e-12
81555000703.1688,0.0012666520111966986,3.18797218090386e-22,0.0012736675421303313,0.0,-1.1276027533213693e-32,1.2864400578401064e-12,0.0,1.3179017013207803e-12
81947049039.83232,0.0012751996331890794,3.0378998813645024e-22,0.0012822479444313693,0.0,-1.145072982987191e-32,1.296578978554412e-12,0.0,1.3282745426351511e-12
82337799407.9793,0.0012837542049457932,2.889433061843573e-22,0.0012908351016983342,0.0,-1.1643030434307154e-32,1.3067475981621344e-12,0.0,1.338676869423441e-12
82727256104.83984,0.0012923157369392846,2.744397972710478e-22,0.0012994290180591897,0.0,-1.1852226257058449e-32,1.3169460377843705e-12,0.0,1.3491087633334297e-12
83115423413.41887,0.001300884239221275,2.6043538562389875e-22,0.0013080296976394421,0.0,-1.207553346413572e-32,1.327174313583211e-12,0.0,1.3595703062256396e-12
83502305602.53966,0.001309459721287661,2.4706581984671744e-22,0.0013166371445620338,0.0,-1.2310168221547969e-32,1.3374324417207047e-12,0.0,1.370061580173726e-12
83887906926.89418,0.0013180421920832475,2.344469298017541e-22,0.0013252513629473995,0.0,-1.255334669530518e-32,1.3477204383589397e-12,0.0,1.3805826674650354e-12
84272231627.0871,0.0013266316600063204,2.226748813942493e-22,0.0013338723569133713,0.0,-1.2802285051416578e-32,1.358038319659976e-12,0.0,1.3911336506009946e-12
84655283929.6834,0.0013352281329132752,2.11826429272954e-22,0.0013425001305751771,0.0,-1.305419945589137e-32,1.3683861017858704e-12,0.0,1.4017146122976161e-12
85037068047.25641,0.0013438316181232297,2.0195916746047833e-22,0.0013511346880454521,0.0,-1.3306306074739577e-32,1.378763800898713e-12,0.0,1.4123256354860121e-12
85417588178.43103,0.001352442122422506,1.931117779272307e-22,0.0013597760334341446,0.0,-1.3555821073970136e-32,1.389171433160552e-12,0.0,1.4229668033127868e-12
85796848507.93327,0.0013610596520692343,1.8530427712220279e-22,0.0013684241708485606,0.0,-1.3799960619593058e-32,1.3996090147334773e-12,0.0,1.4336381991405938e-12
86174853206.63298,0.001369684212797774,1.785382604744229e-22,0.0013770791043932675,0.0,-1.4035940877617307e-32,1.410076561779536e-12,0.0,1.4443399065485201e-12
86551606431.59299,0.0013783158098232598,1.7279714487816676e-22,0.0013857408381701387,0.0,-1.4260978014052863e-32,1.4205740904608187e-12,0.0,1.45507200933266e-12
86927112326.1116,0.001386954447845976,1.6804640917552127e-22,0.0013944093762782626,0.0,-1.4472288194908726e-32,1.4311016169393729e-12,0.0,1.4658345915064972e-12
87301375019.7713,0.0013956001310558436,1.642338326493147e-22,0.0014030847228139768,0.0,-1.4667087586194824e-32,1.4416591573772877e-12,0.0,1.476627737301462e-12
87674398628.48146,0.0014042528631367534,1.6128973153977643e-22,0.0014117668818707863,0.0,-1.4842592353920402e-32,1.452246727936624e-12,0.0,1.4874515311673326e-12
88046187254.52475,0.0014129126472709574,1.591271935978791e-22,0.0014204558575393622,0.0,-1.499601866409478e-32,1.4628643447794361e-12,0.0,1.4983060577727513e-12
88416744986.60347,0.0014215794861434379,1.5764231068845216e-22,0.0014291516539075432,0.0,-1.5124582682727767e-32,1.4735120240678167e-12,0.0,1.5091914020057294e-12
88786075899.88168,0.001430253381946156,1.5671440945601085e-22,0.0014378542750602423,0.0,-1.522550057582857e-32,1.4841897819638109e-12,0.0,1.5201076489740451e-12
89154184056.03331,0.0014389343363824163,1.5620628006612305e-22,0.0014465637250795013,0.0,-1.529598850940688e-32,1.494897634629512e-12,0.0,1.5310548840058175e-12
89521073503.28351,0.0014476223506710538,1.5596440303515705e-22,0.0014552800080443779,0.0,-1.5333262649472028e-32,1.5056355982269653e-12,0.0,1.5420331926498846e-12
89886748276.4564,0.0014563174257822085,1.5582248190044099e-22,0.0014640031280309972,0.0,-1.533854492761875e-32,1.5164038516769246e-12,0.0,1.5530426606763795e-12
90251212397.01674,0.0014650195672686714,1.5567318549181687e-22,0.0014727330891124708,0.0,-1.5338062922532093e-32,1.5272035492116652e-12,0.0,1.564083374077132e-12
90614469873.11523,0.0014737287856948094,1.5548603368005369e-22,0.001481469895358877,0.0,-1.5337126720838373e-32,1.5380349272368417e-12,0.0,1.575155419066173e-12
90976524699.63383,0.0014824450914018483,1.5523824486769793e-22,0.0014902135508372836,0.0,-1.5335785812093798e-32,1.5488980029261115e-12,0.0,1.5862588820802612e-12
91337380858.22696,0.0014911684941646547,1.5490991051657345e-22,0.0014989640596116333,0.0,-1.533408968585458e-32,1.559792793453084e-12,0.0,1.597393849779269e-12
91697042317.36838,0.0014998990031965588,1.5448395860378033e-22,0.0015077214257428106,0.0,-1.5332087831676923e-32,1.5707193159914132e-12,0.0,1.6085604090467712e-12
92055513032.39168,0.0015086366271539946,1.539461173760116e-22,0.0015164856532885232,0.0,-1.532982973911704e-32,1.5816775877147115e-12,0.0,1.6197586469904168e-12
92412796945.53702,0.0015173813741412704,1.532848794002139e-22,0.0015252567463033592,0.0,-1.5327364897731131e-32,1.592667625796631e-12,0.0,1.6309886509425187e-12
92768897985.99124,0.0015261332517151548,1.5249146590865768e-22,0.0015340347088386816,0.0,-1.5324742797075412e-32,1.603689447410784e-12,0.0,1.6422505084604337e-12
93123820069.93422,0.0015348922668895876,1.5155979143645834e-22,0.0015428195449426715,0.0,-1.5322012926706083e-32,1.6147430697308258e-12,0.0,1.653544307327137e-12
93477567100.5793,0.001543658426140224,1.5048642874964325e-22,0.0015516112586602395,0.0,-1.5319224776179356e-32,1.6258285099303773e-12,0.0,1.6648701355516326e-12
93830142968.21725,0.0015524317354090418,1.4927057406182865e-22,0.0015604098540330262,0.0,-1.5316427835051437e-32,1.6369457851830574e-12,0.0,1.6762280813694617e-12
94181551550.2603,0.0015612122001089257,1.479140125376055e-22,0.0015692153350993943,0.0,-1.5313671592878538e-32,1.6480949126625237e-12,0.0,1.6876182332432282e-12
94531796711.28206,0.0015699998251281274,1.464210840807576e-22,0.0015780277058943433,0.0,-1.5311005539216865e-32,1.6592759095423853e-12,0.0,1.6990406798629956e-12
94880882303.06305,0.0015787946148348407,1.4479864940539214e-22,0.0015868469704495485,0.0,-1.5308479163622616e-32,1.6704887929962983e-12,0.0,1.7104955101468691e-12
95228812164.6301,0.001587596573081601,1.4305605638815602e-22,0.0015956731327932629,0.0,-1.5306141955652015e-32,1.68173358019787e-12,0.0,1.7219828132413817e-12
95575590122.30148,0.001596405703209806,1.412051066996254e-22,0.0016045061969503604,0.0,-1.5304043404861256e-32,1.6930102883207597e-12,0.0,1.7335026785220823e-12
95921219989.72612,0.0016052220080540614,1.3926002271307257e-22,0.0016133461669422331,0.0,-1.5302233000806558e-32,1.7043189345385734e-12,0.0,1.7450551955939153e-12
96265705567.92834,0.0016140454899466502,1.3723741468871024e-22,0.0016221930467868342,0.0,-1.530076023304412e-32,1.7156595360249693e-12,0.0,1.7566404542918092e-12
96609050645.34726,0.0016228761507218338,1.3515624823164542e-22,0.0016310468404985897,0.0,-1.5299674591130156e-32,1.727032109953567e-12,0.0,1.7682585446810778e-12
96951258997.87943,0.001631713991720224,1.3303781202167205e-22,0.0016399075520883897,0.0,-1.5299025564620868e-32,1.7384366734979871e-12,0.0,1.7799095570579422e-12
97292334388.9215,0.0016405590138247991,1.3090623275209337e-22,0.0016487751855635898,0.0,-1.5300079634973644e-32,1.7498732707140064e-12,0.0,1.7915935819500518e-12
97632280569.40907,0.0016494112205846143,1.2884063907365114e-22,0.0016576497449279199,0.0,-1.5348963120464016e-32,1.761342972853996e-12,0.0,1.8033107101168902e-12
97971101277.86086,0.0016582706221595703,1.2703118296380723e-22,0.0016665312341815237,0.0,-1.5464103625415258e-32,1.7728463415187027e-12,0.0,1.815061032550359e-12
98308800240.41681,0.0016671372292628276,1.256652466374031e-22,0.0016754196573208558,0.0,-1.5638543770239847e-32,1.7843833949640096e-12,0.0,1.8268446404751673e-12
98645381170.88213,0.0016760110520298648,1.2490746077949368e-22,0.001684315018338725,0.0,-1.5865326175350867e-32,1.7959541514458538e-12,0.0,1.8386616253494146e-12
98980847770.76544,0.0016848921000232463,1.248999934823087e-22,0.0016932173212242086,0.0,-1.6137493461160873e-32,1.8075586292201295e-12,0.0,1.850512078865005e-12
99315203729.32072,0.0016937803822374643,1.257628368248613e-22,0.0017021265699626335,0.0,-1.6448088248082204e-32,1.8191968465427376e-12,0.0,1.8623960929481556e-12
