t_minus_t0_M,NRHybSur3dq8_CCE_delta_h20_real_over_nu,NRHybSur3dq8_CCE_delta_h20_imag_over_nu,SEOBNRv5EHM_delta_h20_real_over_nu,SEOBNRv5EHM_delta_h20_imag_over_nu,NRHybSur3dq8_CCE_delta_h30_real_over_nu,NRHybSur3dq8_CCE_delta_h30_imag_over_nu,SEOBNRv5EHM_delta_h30_real_over_nu,SEOBNRv5EHM_delta_h30_imag_over_nu
11280.0,2.168740761976178e-05,0.0,2.170381789844661e-05,1.6544783871437987e-30,0.0,1.2046075218650757e-09,0.0,1.1554779386436593e-09
11520.0,2.2151121718135556e-05,0.0,2.2167480363462603e-05,1.5119133262349699e-30,0.0,1.2303975820932035e-09,4.8810768510550105e-30,1.1802354033056952e-09
11760.0,2.2614738662624784e-05,0.0,2.2631221489204294e-05,1.9058416264088716e-30,0.0,1.2562066659353685e-09,-4.437342591868191e-31,1.2049993478347543e-09
12000.0,2.3078272801500084e-05,0.0,2.3095041303620244e-05,1.5429092136207912e-30,0.0,1.282032524809466e-09,1.3312027775604574e-30,1.2297706020350312e-09
12240.0,2.3541740719719472e-05,0.0,2.355893983641318e-05,1.9029000993963687e-30,0.0,1.307872808789555e-09,4.4373425918681914e-30,1.2545499511304266e-09
12480.0,2.4005178898237924e-05,0.0,2.4022917119029423e-05,1.928838644257723e-30,0.0,1.333724146312033e-09,0.0,1.2793381802008924e-09
12720.0,2.4468639757800918e-05,0.0,2.4486973184659644e-05,1.6537266977044527e-30,0.0,1.3595823473228782e-09,5.32481111024183e-30,1.3041360739072477e-09
12960.0,2.493217323531658e-05,0.0,2.4951108067146058e-05,1.3894156340283079e-30,0.0,1.385443323731626e-09,-5.32481111024183e-30,1.3289435043797113e-09
13200.0,2.5395784040062796e-05,0.0,2.5415321796935734e-05,1.9642667229368583e-30,0.0,1.4113049152143212e-09,7.099748146989106e-30,1.353759270618301e-09
13440.0,2.5859441354690897e-05,0.0,2.5879614401772206e-05,2.134763107324275e-30,0.0,1.437166475721776e-09,2.662405555120915e-30,1.3785823804133337e-09
13680.0,2.6323114691697734e-05,0.0,2.634398590720661e-05,2.4352064128163295e-30,0.0,1.4630274149199329e-09,3.549874073494553e-30,1.4034118420243469e-09
13920.0,2.678679277973422e-05,0.0,2.680843633659643e-05,2.167916231005656e-30,0.0,1.4888873662638703e-09,7.099748146989106e-30,1.4282466623680753e-09
14160.0,2.725047912894565e-05,0.0,2.7272965711077612e-05,2.692750312928228e-30,0.0,1.5147461353520226e-09,8.430950924549564e-30,1.4530857890342295e-09
14400.0,2.7714180371495598e-05,0.0,2.7737574047558067e-05,2.7997247420955217e-30,0.0,1.5406035691986458e-09,-1.7749370367472766e-30,1.4779276514130124e-09
14640.0,2.8177942792076936e-05,0.0,2.8202261358943773e-05,2.553133795016218e-30,0.0,1.5664600497254166e-09,6.656013887802287e-30,1.5027724043167517e-09
14880.0,2.8641842508075497e-05,0.0,2.866702765915235e-05,2.6352596208583993e-30,0.0,1.592316361293225e-09,-3.549874073494553e-30,1.5276207219342478e-09
15120.0,2.9105955480392912e-05,0.0,2.9131872963596348e-05,2.8067548837277764e-30,0.0,1.6181734247506111e-09,-4.4373425918681914e-30,1.5524732786742448e-09
15360.0,2.9570345308299563e-05,0.0,2.9596797289188933e-05,2.9844006609897824e-30,0.0,1.6440339302057381e-09,1.3312027775604574e-30,1.5773307756044232e-09
15600.0,3.0035066506001098e-05,0.0,3.0061800657854905e-05,3.1518806386159546e-30,0.0,1.6699018680684076e-09,6.212279628615468e-30,1.6021958692621517e-09
15840.0,3.0500167389081474e-05,0.0,3.052688310237328e-05,3.259757347018843e-30,0.0,1.6957812285588512e-09,-3.549874073494553e-30,1.6270701762835352e-09
16080.0,3.096561556584199e-05,0.0,3.09920446578317e-05,3.500919116274204e-30,0.0,1.7216755940615674e-09,7.099748146989106e-30,1.6519539614486808e-09
16320.0,3.1431320774109915e-05,0.0,3.145728535991018e-05,3.567885299468992e-30,0.0,1.7475882545261293e-09,1.7749370367472766e-30,1.6768474894505935e-09
16560.0,3.1897189618406395e-05,0.0,3.192260524488175e-05,3.466875878841108e-30,0.0,1.773522285730269e-09,-1.3312027775604574e-30,1.7017510248664696e-09
16800.0,3.236310440387952e-05,0.0,3.2388004347729935e-05,3.1573580827122626e-30,0.0,1.799478064986249e-09,2.662405555120915e-30,1.7266634009748073e-09
17040.0,3.282893045778758e-05,0.0,3.28534826948065e-05,2.9716872435019748e-30,0.0,1.8254540841961079e-09,2.2186712959340957e-30,1.7515824514207305e-09
17280.0,3.329453763333294e-05,0.0,3.331904030826245e-05,3.361878761607982e-30,0.0,1.851448495594413e-09,5.768545369428649e-30,1.7765072107961017e-09
17520.0,3.3759856693922575e-05,0.0,3.3784677208117166e-05,3.74278807814486e-30,0.0,1.877455688655968e-09,-5.768545369428649e-30,1.8014367162385771e-09
17760.0,3.422485981954067e-05,0.0,3.425039341225728e-05,3.617648307910995e-30,0.0,1.9034674943242596e-09,5.32481111024183e-30,1.8263700035241018e-09
18000.0,3.468952887212e-05,0.0,3.4716188936479835e-05,3.884636926640083e-30,0.0,1.9294759688787553e-09,3.993608332681372e-30,1.8513062071903927e-09
18240.0,3.515395251695833e-05,0.0,3.518206379578772e-05,3.6174527178909066e-30,0.0,1.9554764636593497e-09,6.656013887802287e-30,1.8762455637110954e-09
18480.0,3.561829000346423e-05,0.0,3.5648018006798446e-05,3.851709019837972e-30,0.0,1.9814665076422203e-09,6.212279628615468e-30,1.9011889958817877e-09
18720.0,3.608270098272694e-05,0.0,3.6114051588199804e-05,3.575469215564062e-30,0.0,2.007444009492012e-09,7.987216665362745e-30,1.9261374369661434e-09
18960.0,3.654733527185829e-05,0.0,3.6580164560751045e-05,3.4961245846798275e-30,0.0,2.0334108114416393e-09,-8.874685183736383e-31,1.951091821739572e-09
19200.0,3.701233637948514e-05,0.0,3.704635694728433e-05,3.357384589914807e-30,0.0,2.0593712791013047e-09,-3.993608332681372e-30,1.9760530840720378e-09
19440.0,3.747783806994304e-05,0.0,3.7512628774589574e-05,3.1467985488507604e-30,0.0,2.0853300701179377e-09,4.8810768510550105e-30,2.001023230235056e-09
19680.0,3.794386744295289e-05,0.0,3.7978980077273e-05,3.2838612381771424e-30,0.0,2.1112946150114813e-09,1.7749370367472766e-30,2.026003231626442e-09
19920.0,3.841038526669572e-05,0.0,3.844541089088287e-05,3.162822104727432e-30,0.0,2.1372740686688908e-09,4.8810768510550105e-30,2.0509927328294707e-09
20160.0,3.8877343699778586e-05,0.0,3.891192125018654e-05,3.337211426302766e-30,0.0,2.1632769589421325e-09,-4.4373425918681914e-30,2.0759913795486364e-09
20400.0,3.934461422804708e-05,0.0,3.937851118917001e-05,3.12369210753896e-30,0.0,2.189304891663075e-09,4.437342591868191e-31,2.100998816106295e-09
20640.0,3.981201976927342e-05,0.0,3.984518074082845e-05,2.7522140881288766e-30,0.0,2.215355305345065e-09,3.993608332681372e-30,2.126014362620651e-09
20880.0,4.0279388829080314e-05,0.0,4.031192993069652e-05,2.8296785344303047e-30,0.0,2.241425421334457e-09,5.768545369428649e-30,2.1510350852959648e-09
21120.0,4.074661336702008e-05,0.0,4.077875877552987e-05,2.378828003458937e-30,0.0,2.267510838017678e-09,2.2186712959340957e-30,2.176060018238828e-09
21360.0,4.121362227596471e-05,0.0,4.124566729069143e-05,2.456397141548982e-30,0.0,2.293606209138282e-09,7.099748146989106e-30,2.2010887383746865e-09
21600.0,4.1680352630019254e-05,0.0,4.171265549060642e-05,2.2054370748501844e-30,0.0,2.319706410560945e-09,3.549874073494553e-30,2.2261208220930032e-09
21840.0,4.214681641816578e-05,0.0,4.217972338876182e-05,2.5162586225533195e-30,0.0,2.3458085864978996e-09,-8.874685183736383e-31,2.251155844824075e-09
22080.0,4.261306772774241e-05,0.0,4.26468709988006e-05,2.7550391077094773e-30,0.0,2.3719111558573754e-09,4.8810768510550105e-30,2.2761943523470372e-09
22320.0,4.3079166406588716e-05,0.0,4.3114098341491635e-05,2.7194633801850863e-30,0.0,2.398012772841305e-09,-3.993608332681372e-30,2.3012384817851456e-09
22560.0,4.354522133990634e-05,0.0,4.358140544230797e-05,2.7705809339038707e-30,0.0,2.424114140468277e-09,4.8810768510550105e-30,2.326289230103025e-09
22800.0,4.401136798059808e-05,0.0,4.404879232887689e-05,3.076406584390004e-30,0.0,2.4502170717747845e-09,-1.3312027775604574e-30,2.351347562895792e-09
23040.0,4.447773242909677e-05,0.0,4.4516259030972675e-05,3.450083301934397e-30,0.0,2.4763233333631064e-09,-4.437342591868191e-31,2.3764144464309322e-09
23280.0,4.4944355774015387e-05,0.0,4.498380558051769e-05,3.106072686675572e-30,0.0,2.502434184430781e-09,-8.874685183736383e-31,2.401490842894222e-09
23520.0,4.541123476203054e-05,0.0,4.545143201121049e-05,3.4552491862132804e-30,0.0,2.528550619514264e-09,-1.7749370367472766e-30,2.4265771532390466e-09
23760.0,4.5878364116694976e-05,0.0,4.591913835621183e-05,3.317745218388595e-30,0.0,2.5546733534681463e-09,4.4373425918681914e-30,2.4516725898255156e-09
24000.0,4.634572474280867e-05,0.0,4.6386924646675795e-05,3.4806499793724205e-30,0.0,2.5808007628363313e-09,-3.106139814307734e-30,2.476776214622268e-09
24240.0,4.681329061601708e-05,0.0,4.6854790911679596e-05,3.58700015900789e-30,0.0,2.606930051661928e-09,3.549874073494553e-30,2.501887089685432e-09
24480.0,4.7281035542013706e-05,0.0,4.732273717822275e-05,3.680619370942439e-30,0.0,2.6330589714663718e-09,6.212279628615468e-30,2.5270042759443766e-09
24720.0,4.7748932378894595e-05,0.0,4.779076347077619e-05,3.616539549595922e-30,0.0,2.6591897400841833e-09,1.3312027775604574e-30,2.552126387354019e-09
24960.0,4.821695352865579e-05,0.0,4.825886980626298e-05,3.574785944714889e-30,0.0,2.6853267251056567e-09,4.437342591868191e-31,2.5772514018868598e-09
25200.0,4.868507478765624e-05,0.0,4.872705619752821e-05,3.279555166521516e-30,0.0,2.711474173053876e-09,-1.3312027775604574e-30,2.602379476273081e-09
25440.0,4.915329790909314e-05,0.0,4.919532265807714e-05,3.5157849844055525e-30,0.0,2.73763530041083e-09,-4.437342591868191e-31,2.6275109517367956e-09
25680.0,4.9621636620727615e-05,0.0,4.966366920217203e-05,3.465289537858832e-30,0.0,2.76381284847339e-09,-5.32481111024183e-30,2.6526461680319215e-09
25920.0,5.009009829109318e-05,0.0,5.013209584491695e-05,3.402142405778919e-30,0.0,2.7900093741394027e-09,-2.2186712959340957e-30,2.6777856440215202e-09
26160.0,5.055864362926775e-05,0.0,5.0600602607764954e-05,3.242087589564968e-30,0.0,2.8162261133374547e-09,-3.549874073494553e-30,2.7029322628306204e-09
26400.0,5.102721274557608e-05,0.0,5.1069189522136864e-05,3.336853274696511e-30,0.0,2.8424637188278852e-09,8.874685183736383e-31,2.72808736109233e-09
26640.0,5.1495747462387484e-05,0.0,5.15378566214895e-05,3.0060252739908636e-30,0.0,2.8687217657886186e-09,1.7749370367472766e-30,2.7532514961862083e-09
26880.0,5.196420203980377e-05,0.0,5.2006603940521396e-05,3.1092141628872818e-30,0.0,2.894992412159027e-09,-2.662405555120915e-30,2.77842522448e-09
27120.0,5.243253598412475e-05,0.0,5.2475431515173876e-05,2.9345557151030008e-30,0.0,2.921264687306414e-09,7.099748146989106e-30,2.803609102921267e-09
27360.0,5.2900715009389625e-05,0.0,5.294433938104215e-05,3.502852082727504e-30,0.0,2.947528557630614e-09,-4.8810768510550105e-30,2.8288024595835714e-09
27600.0,5.336874535390125e-05,0.0,5.3413327567618475e-05,3.2179475889850275e-30,0.0,2.9737801968745676e-09,6.656013887802287e-30,2.854003604024255e-09
27840.0,5.383664956082031e-05,0.0,5.388239610090687e-05,3.0415942100083757e-30,0.0,3.000018276292747e-09,5.32481111024183e-30,2.8792115050396096e-09
28080.0,5.430446458771468e-05,0.0,5.435154500462547e-05,3.478801295761098e-30,0.0,3.026242288079801e-09,5.32481111024183e-30,2.904425132281017e-09
28320.0,5.477231659283227e-05,0.0,5.482077430020558e-05,3.8751596167616944e-30,0.0,3.05245677805152e-09,-4.437342591868191e-31,2.929643453832437e-09
28560.0,5.524036591258324e-05,0.0,5.52900840065888e-05,4.174623490760023e-30,0.0,3.07866822837085e-09,4.8810768510550105e-30,2.9548652826074166e-09
28800.0,5.5708758704801475e-05,0.0,5.575947413871444e-05,4.2290803451682015e-30,0.0,3.104883261737488e-09,4.4373425918681914e-30,2.9800898679163025e-09
29040.0,5.6177557355659375e-05,0.0,5.622894471076788e-05,4.9515969516974165e-30,0.0,3.131109303930074e-09,4.4373425918681914e-30,3.0053178814071932e-09
29280.0,5.664679373555584e-05,0.0,5.6698495738568575e-05,4.8702312525870514e-30,0.0,3.157354073267351e-09,1.3312027775604574e-30,3.030550075523755e-09
29520.0,5.71164838464016e-05,0.0,5.716812723960775e-05,4.524574683338444e-30,0.0,3.1836242735686925e-09,-4.4373425918681914e-30,3.055787200920711e-09
29760.0,5.758655565506134e-05,0.0,5.763783923342314e-05,4.858352739297008e-30,0.0,3.20992096238529e-09,8.874685183736383e-31,3.0810304704907728e-09
30000.0,5.805690669246472e-05,0.0,5.8107631748320436e-05,5.159361118779915e-30,0.0,3.2362432452106067e-09,0.0,3.106282805269027e-09
30240.0,5.85274305111164e-05,0.0,5.857750481995979e-05,5.165033147221239e-30,0.0,3.262589465067035e-09,3.549874073494553e-30,3.1315447593523397e-09
30480.0,5.899799989554579e-05,0.0,5.904745848467465e-05,5.358664350246014e-30,0.0,3.2889539652110887e-09,-4.8810768510550105e-30,3.1568165211976538e-09
30720.0,5.946848082762231e-05,0.0,5.9517492779225526e-05,5.274982569199631e-30,0.0,3.315329778753316e-09,8.430950924549564e-30,3.1820982805528993e-09
30960.0,5.993875139163017e-05,0.0,5.9987607740641564e-05,5.557071181925202e-30,0.0,3.341710346912473e-09,5.32481111024183e-30,3.2073899629169394e-09
31200.0,6.0408749786356776e-05,0.0,6.045780340057463e-05,6.082593261636958e-30,0.0,3.3680911411402794e-09,-3.106139814307734e-30,3.2326891678209603e-09
31440.0,6.0878432834319055e-05,0.0,6.0928079782584426e-05,6.443152643879143e-30,0.0,3.3944682618633367e-09,4.8810768510550105e-30,3.2579945425378242e-09
31680.0,6.134778794638024e-05,0.0,6.139843690780952e-05,6.40478010148885e-30,0.0,3.420838521767312e-09,7.099748146989106e-30,3.283305176769157e-09
31920.0,6.181694576821821e-05,0.0,6.186887479536595e-05,6.2634483301595984e-30,0.0,3.4472020685279955e-09,7.987216665362745e-30,3.3086201587062188e-09
32160.0,6.228607884349005e-05,0.0,6.233939346234605e-05,6.157850817567031e-30,0.0,3.4735600253475145e-09,7.987216665362745e-30,3.333938576218424e-09
32400.0,6.275533972436979e-05,0.0,6.280999292418741e-05,6.085474617687611e-30,0.0,3.499913837216365e-09,0.0,3.3592599530405305e-09
32640.0,6.322479273027635e-05,0.0,6.328067319730338e-05,6.237308566385628e-30,0.0,3.526266368439622e-09,0.0,3.384585106050987e-09
32880.0,6.36944778527335e-05,0.0,6.375143430039576e-05,6.214969650112589e-30,0.0,3.5526208746613688e-09,1.3312027775604574e-30,3.409915030392599e-09
33120.0,6.416443326618337e-05,0.0,6.422227625438098e-05,6.415080833912152e-30,0.0,3.5789803081609214e-09,7.987216665362745e-30,3.4352507215782896e-09
33360.0,6.4634689604149e-05,0.0,6.469319908239147e-05,6.637501858671722e-30,0.0,3.6053463616664977e-09,2.662405555120915e-30,3.4605931737949146e-09
33600.0,6.510527554340036e-05,0.0,6.51642028099192e-05,6.2500799070360804e-30,0.0,3.6317204010745995e-09,-4.437342591868191e-31,3.4859435873958164e-09
33840.0,6.557619829365854e-05,0.0,6.563528746862028e-05,6.269756556809236e-30,0.0,3.6581041636410898e-09,6.212279628615468e-30,3.511303994326701e-09
34080.0,6.604738131229778e-05,0.0,6.610645309510265e-05,6.295900133638427e-30,0.0,3.6845008354600675e-09,4.4373425918681914e-30,3.5366743285582064e-09
34320.0,6.65187276350065e-05,0.0,6.657769972525546e-05,6.001539462370155e-30,0.0,3.7109139558927958e-09,4.4373425918681914e-30,3.5620541253697102e-09
34560.0,6.699015822191241e-05,0.0,6.704902739394214e-05,5.721284716823744e-30,0.0,3.7373463729455925e-09,4.4373425918681914e-30,3.587442920638095e-09
34800.0,6.746165966355251e-05,0.0,6.752043613500013e-05,5.4039993954687595e-30,0.0,3.763798403225457e-09,3.106139814307734e-30,3.612840250538207e-09
35040.0,6.793323356663375e-05,0.0,6.799192597921287e-05,5.345190450475553e-30,0.0,3.7902697840606295e-09,5.768545369428649e-30,3.6382441952871527e-09
35280.0,6.840487309859038e-05,0.0,6.846349694636324e-05,5.273173248073142e-30,0.0,3.816759734047553e-09,0.0,3.6636524815756527e-09
35520.0,6.88765424591085e-05,0.0,6.893514905242634e-05,5.7498651650149635e-30,0.0,3.84326569123899e-09,3.106139814307734e-30,3.689064814672174e-09
35760.0,6.934819964006067e-05,0.0,6.940688231274193e-05,6.00517053963017e-30,0.0,3.869784711635447e-09,4.437342591868191e-31,3.7144809086614963e-09
36000.0,6.981981073755548e-05,0.0,6.987869674201547e-05,5.769466447605889e-30,0.0,3.896312841049782e-09,3.993608332681372e-30,3.7399004767154204e-09
36240.0,7.029136790026201e-05,0.0,7.035059235432014e-05,5.644483628562153e-30,0.0,3.9228428778633524e-09,6.656013887802287e-30,3.765323251831946e-09
36480.0,7.076286849790926e-05,0.0,7.082256916606733e-05,5.906907542755013e-30,0.0,3.949366970268759e-09,6.656013887802287e-30,3.790750860898814e-09
36720.0,7.123430436644187e-05,0.0,7.129462720255858e-05,6.005443828788573e-30,0.0,3.975878871163681e-09,-1.7749370367472766e-30,3.8161851116958974e-09
36960.0,7.170565069530388e-05,0.0,7.176676649236543e-05,5.6545479542513536e-30,0.0,4.00237716064628e-09,-3.106139814307734e-30,3.8416268546205944e-09
37200.0,7.21768796008253e-05,0.0,7.223898706595757e-05,5.433814600963826e-30,0.0,4.028861325553485e-09,-8.874685183736383e-31,3.867076938727948e-09
37440.0,7.264799996834978e-05,0.0,7.271128895570308e-05,5.3021775219859514e-30,0.0,4.055333142630104e-09,-3.106139814307734e-30,3.8925362166324265e-09
37680.0,7.311912410719735e-05,0.0,7.318367219585371e-05,5.4700482244440655e-30,0.0,4.0818008296790145e-09,-5.32481111024183e-30,3.918005497883661e-09
37920.0,7.359038233183037e-05,0.0,7.365613682090752e-05,5.5771431434723096e-30,0.0,4.108273725638743e-09,-1.3312027775604574e-30,3.943484449479175e-09
38160.0,7.406188130341896e-05,0.0,7.412868286241903e-05,5.032561252571077e-30,0.0,4.134759597987069e-09,5.768545369428649e-30,3.968971996769319e-09
38400.0,7.453366551349078e-05,0.0,7.460131034958642e-05,5.09375147448316e-30,0.0,4.161262083817048e-09,-1.3312027775604574e-30,3.994467150417887e-09
38640.0,7.500576933584845e-05,0.0,7.507401930940655e-05,4.9660637383716675e-30,0.0,4.187784148435316e-09,-3.106139814307734e-30,4.019968918280024e-09
38880.0,7.54782183859529e-05,0.0,7.554680976667349e-05,5.056385904225273e-30,0.0,4.2143283145954805e-09,-1.3312027775604574e-30,4.045476310338221e-09
39120.0,7.595101678151031e-05,0.0,7.601968174382886e-05,5.576572713839605e-30,0.0,4.240896018783774e-09,-3.549874073494553e-30,4.070988143640979e-09
39360.0,7.642416522543887e-05,0.0,7.649263525785562e-05,5.64733159384839e-30,0.0,4.267488522275143e-09,3.993608332681372e-30,4.096502796853472e-09
39600.0,7.689762212978869e-05,0.0,7.696567032223016e-05,5.450887944757926e-30,0.0,4.294104310574161e-09,-5.32481111024183e-30,4.122020601769765e-09
39840.0,7.73712490223261e-05,0.0,7.743878695161699e-05,5.2398466844174196e-30,0.0,4.320735510163799e-09,4.4373425918681914e-30,4.147542187229693e-09
40080.0,7.784489412144429e-05,0.0,7.791198516207714e-05,5.3410660290176414e-30,0.0,4.347373376216366e-09,-2.662405555120915e-30,4.1730681774344324e-09
40320.0,7.83184408746022e-05,0.0,7.838526497128562e-05,4.99927236057575e-30,0.0,4.374011871817912e-09,2.662405555120915e-30,4.198599530557822e-09
40560.0,7.879184801393765e-05,0.0,7.885862640509615e-05,4.973617813917765e-30,0.0,4.400650746878096e-09,6.212279628615468e-30,4.224139380270277e-09
40800.0,7.92650840723112e-05,0.0,7.933206949845062e-05,5.112184483078827e-30,0.0,4.427290491517887e-09,6.212279628615468e-30,4.249688664230212e-09
41040.0,7.973813208172749e-05,0.0,7.980559428760568e-05,4.853456220904585e-30,0.0,4.4539309651496426e-09,-5.768545369428649e-30,4.2752477598478025e-09
41280.0,8.021100396167144e-05,0.0,8.027920080966343e-05,4.376393491992026e-30,0.0,4.480570770589065e-09,4.4373425918681914e-30,4.300817045513143e-09
41520.0,8.068371543070428e-05,0.0,8.075288910246197e-05,4.292948748629829e-30,0.0,4.507208370263938e-09,-5.768545369428649e-30,4.326396698464512e-09
41760.0,8.115632108779197e-05,0.0,8.122665919985818e-05,4.5273877602086456e-30,0.0,4.5338431058240206e-09,-3.993608332681372e-30,4.3519847557708015e-09
42000.0,8.16289477127731e-05,0.0,8.170051112846248e-05,4.5502579234809226e-30,0.0,4.560475951181298e-09,-4.4373425918681914e-30,4.377579803605432e-09
42240.0,8.210172935374646e-05,0.0,8.217444491222729e-05,4.50058190080547e-30,0.0,4.5871080575112554e-09,6.656013887802287e-30,4.4031808182528564e-09
42480.0,8.257475255908013e-05,0.0,8.264846057282619e-05,4.53409498201218e-30,0.0,4.613740561840124e-09,6.656013887802287e-30,4.428786776487594e-09
42720.0,8.304802175553385e-05,0.0,8.312255812965009e-05,4.184852007719686e-30,0.0,4.6403745767318105e-09,-4.437342591868191e-31,4.45439664310314e-09
42960.0,8.352153321731256e-05,0.0,8.359673759941334e-05,4.141389759877018e-30,0.0,4.6670112382353336e-09,-3.549874073494553e-30,4.480009498593905e-09
43200.0,8.399528371693548e-05,0.0,8.407099899735202e-05,4.390398727964366e-30,0.0,4.693653406137952e-09,4.4373425918681914e-30,4.5056257966352185e-09
43440.0,8.446927082874918e-05,0.0,8.454534234024171e-05,4.3078121515083035e-30,0.0,4.720306713874448e-09,6.212279628615468e-30,4.531246382673506e-09
43680.0,8.494349173452948e-05,0.0,8.501976764674129e-05,3.9272122917384635e-30,0.0,4.7469770182581215e-09,3.106139814307734e-30,4.556872100784458e-09
43920.0,8.541791817918282e-05,0.0,8.549427493739317e-05,3.905664770784789e-30,0.0,4.773668670503175e-09,-2.2186712959340957e-30,4.5825037937289546e-09
44160.0,8.589248383836278e-05,0.0,8.59688642362496e-05,4.083557118539389e-30,0.0,4.800383768518717e-09,7.987216665362745e-30,4.608143449834611e-09
44400.0,8.636712000873142e-05,0.0,8.644353557742232e-05,3.6792453750643384e-30,0.0,4.827124148221075e-09,1.7749370367472766e-30,4.6337930454729444e-09
44640.0,8.684179180044188e-05,0.0,8.691828899812419e-05,3.492496857314141e-30,0.0,4.853888125078684e-09,-2.2186712959340957e-30,4.6594525812765394e-09
44880.0,8.73165113589253e-05,0.0,8.739312453554771e-05,3.5001121313285005e-30,0.0,4.880669117541001e-09,5.768545369428649e-30,4.685122044829786e-09
45120.0,8.779129388905614e-05,0.0,8.786804222686253e-05,3.3197563109539484e-30,0.0,4.907460194322646e-09,-3.106139814307734e-30,4.710801421292477e-09
45360.0,8.82661385606079e-05,0.0,8.834304210859652e-05,3.0918049599010588e-30,0.0,4.934254895410279e-09,6.212279628615468e-30,4.736490025056324e-09
45600.0,8.874102382790128e-05,0.0,8.881812420883605e-05,3.2133142162102505e-30,0.0,4.961047369618439e-09,5.32481111024183e-30,4.7621850387626556e-09
45840.0,8.921592696975586e-05,0.0,8.929328854856707e-05,3.329822903455749e-30,0.0,4.98783188928712e-09,-3.106139814307734e-30,4.787885467503231e-09
46080.0,8.969083171694934e-05,0.0,8.976853514689583e-05,3.1944904152692474e-30,0.0,5.014605444268859e-09,7.543482406175925e-30,4.813590516021297e-09
46320.0,9.016572953474827e-05,0.0,9.024386402116337e-05,2.7025672565717275e-30,0.0,5.041368282127977e-09,5.32481111024183e-30,4.839299391211921e-09
46560.0,9.064061204181991e-05,0.0,9.071927518694952e-05,3.3606023382619676e-30,0.0,5.068120976382374e-09,7.987216665362745e-30,4.865011321150521e-09
46800.0,9.11154623548043e-05,0.0,9.119476865977958e-05,2.9077944939943022e-30,0.0,5.094867847094156e-09,4.8810768510550105e-30,4.8907267542513695e-09
47040.0,9.159025414163602e-05,0.0,9.167034445919953e-05,2.9778265935718216e-30,0.0,5.121617378042929e-09,3.106139814307734e-30,4.916446963696644e-09
47280.0,9.20649632374594e-05,0.0,9.214600260751537e-05,3.1325246879244165e-30,0.0,5.148378123158914e-09,7.543482406175925e-30,4.942173013880843e-09
47520.0,9.253962996071249e-05,0.0,9.262174312941295e-05,2.793241201741008e-30,0.0,5.175155068540081e-09,-2.662405555120915e-30,4.96790597040652e-09
47760.0,9.301436099752201e-05,0.0,9.309756605195873e-05,2.9401689020984318e-30,0.0,5.201949528190022e-09,-1.3312027775604574e-30,4.993646900837292e-09
48000.0,9.34892643097325e-05,0.0,9.357347140491872e-05,3.1069271867535758e-30,0.0,5.228762576899357e-09,-2.662405555120915e-30,5.019397134028241e-09
48240.0,9.396441070936038e-05,0.0,9.404945922337785e-05,3.528267628552998e-30,0.0,5.2555937889977406e-09,-2.2186712959340957e-30,5.04515778125312e-09
48480.0,9.443983563927304e-05,0.0,9.452552954400083e-05,3.692690219558346e-30,0.0,5.282441310274391e-09,3.993608332681372e-30,5.070928235401527e-09
48720.0,9.491557196238207e-05,0.0,9.500168240193174e-05,3.80856445026266e-30,0.0,5.3093031444707555e-09,4.8810768510550105e-30,5.096707791098053e-09
48960.0,9.539163086987024e-05,0.0,9.547791783074696e-05,3.5628406010064786e-30,0.0,5.336175721811952e-09,2.662405555120915e-30,5.1224957443570826e-09
49200.0,9.58680044909632e-05,0.0,9.59542358624465e-05,4.115599701265114e-30,0.0,5.363054088494022e-09,-3.549874073494553e-30,5.148291352432199e-09
49440.0,9.634467962830171e-05,0.0,9.64306365239529e-05,4.4232368485561785e-30,0.0,5.38993350198588e-09,0.0,5.174092063462888e-09
49680.0,9.682156723111513e-05,0.0,9.690711983221885e-05,4.5735172928843834e-30,0.0,5.416813412075025e-09,4.8810768510550105e-30,5.199896641064237e-09
49920.0,9.729851669619777e-05,0.0,9.738368580269222e-05,4.4955698915314175e-30,0.0,5.443696670471776e-09,1.7749370367472766e-30,5.2257050913837495e-09
50160.0,9.777538040651968e-05,0.0,9.786033445084075e-05,4.609008450773972e-30,0.0,5.4705861220019275e-09,-2.662405555120915e-30,5.25151742308015e-09
50400.0,9.825207895733249e-05,0.0,9.833706579215074e-05,4.645768125711417e-30,0.0,5.497483106335429e-09,-3.993608332681372e-30,5.27733364311342e-09
50640.0,9.872858393057335e-05,0.0,9.881387984215106e-05,4.6762054884317526e-30,0.0,5.524387838081716e-09,2.662405555120915e-30,5.3031538363928175e-09
50880.0,9.920487330484975e-05,0.0,9.929077662073446e-05,4.772916604281004e-30,0.0,5.551300415545967e-09,4.4373425918681914e-30,5.3289803483334664e-09
51120.0,9.968099066346662e-05,0.0,9.976775615777192e-05,4.6789596069147185e-30,0.0,5.57821980465064e-09,-1.3312027775604574e-30,5.3548147532433854e-09
51360.0,0.00010015702468322034,0.0,0.00010024481848567275,4.73545499729787e-30,0.0,5.605144192973067e-09,1.3312027775604574e-30,5.3806576650772075e-09
51600.0,0.00010063306454668628,0.0,0.00010072196363822633,4.69490352678271e-30,0.0,5.632071796712275e-09,3.993608332681372e-30,5.406509701249947e-09
